!CSV A.01.01
!Keysight Technologies,N5231B,MY58421610,A.17.35.05
!Date: Tuesday, August 13, 2024 16:42:49
!Source: Standard

BEGIN CH1_DATA
Time(s),Tdd11(REAL),Tdd11(IMAG),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S13(REAL),S13(IMAG),S14(REAL),S14(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG),S23(REAL),S23(IMAG),S24(REAL),S24(IMAG),S31(REAL),S31(IMAG),S32(REAL),S32(IMAG),S33(REAL),S33(IMAG),S34(REAL),S34(IMAG),S41(REAL),S41(IMAG),S42(REAL),S42(IMAG),S43(REAL),S43(IMAG),S44(REAL),S44(IMAG)
3.33e-009,0.11899849,0,0.22223793,0,0.068372332,0,0.050595593,0,0.0033452206,0,0.068357088,0,0.15246263,0,0.0042972257,0,-0.018913109,0,0.050923161,0,0.0043040514,0,0.0020031168,0,-0.011070136,0,0.0033241543,0,-0.018980181,0,-0.011056091,0,0.11067186,0
3.34e-009,0.12027348,0,0.22599545,0,0.071400411,0,0.050665293,0,0.0033150041,0,0.071382083,0,0.15730947,0,0.0042923372,0,-0.019029187,0,0.050993331,0,0.0042976821,0,0.0020410409,0,-0.012659202,0,0.003294247,0,-0.019093543,0,-0.012637602,0,0.11313815,0
3.35e-009,0.12230489,0,0.23003028,0,0.074504539,0,0.050737079,0,0.0032762981,0,0.074483484,0,0.16354446,0,0.0043017031,0,-0.019161982,0,0.051065408,0,0.0043058451,0,0.0046192738,0,-0.013572176,0,0.0032555952,0,-0.019222701,0,-0.013550193,0,0.11645097,0
3.36e-009,0.12348481,0,0.23394674,0,0.077705175,0,0.050816435,0,0.0032299703,0,0.077681579,0,0.16838823,0,0.0043057813,0,-0.019305417,0,0.051145595,0,0.0043096035,0,0.0082648396,0,-0.013362937,0,0.0032089942,0,-0.019362468,0,-0.013347049,0,0.11837527,0
3.37e-009,0.12314079,0,0.23766206,0,0.080983303,0,0.050905265,0,0.0031826287,0,0.08095713,0,0.17054038,0,0.0042892541,0,-0.019447215,0,0.051234957,0,0.0042937458,0,0.010468294,0,-0.012446645,0,0.0031612045,0,-0.019501729,0,-0.012440104,0,0.11701589,0
3.38e-009,0.1217742,0,0.24133645,0,0.084192492,0,0.050998986,0,0.0031424628,0,0.08416348,0,0.17055032,0,0.0042514494,0,-0.019577865,0,0.051329505,0,0.0042572147,0,0.0091132578,0,-0.012041707,0,0.0031207581,0,-0.01963166,0,-0.012043992,0,0.11204805,0
3.39e-009,0.12058529,0,0.24513961,0,0.087039001,0,0.05109074,0,0.0031138333,0,0.087006763,0,0.17006089,0,0.0042067333,0,-0.019696116,0,0.051421609,0,0.0042137532,0,0.003921092,0,-0.013524882,0,0.003092244,0,-0.0197514,0,-0.01353329,0,0.10523102,0
3.4e-009,0.12062934,0,0.24901733,0,0.089139543,0,0.051174443,0,0.0030943109,0,0.089103796,0,0.17047013,0,0.0041746274,0,-0.019810703,0,0.051505968,0,0.0041823518,0,-0.0029674182,0,-0.017489642,0,0.0030732502,0,-0.019869411,0,-0.01750201,0,0.099843346,0
3.41e-009,0.12212875,0,0.25261185,0,0.090137325,0,0.051250521,0,0.0030762714,0,0.090098113,0,0.17186725,0,0.0041663554,0,-0.019933784,0,0.051582694,0,0.0041740392,0,-0.0077338857,0,-0.023034994,0,0.0030558074,0,-0.019997139,0,-0.023051983,0,0.099254422,0
3.42e-009,0.12433296,0,0.25538823,0,0.089834079,0,0.051324096,0,0.003052027,0,0.089791909,0,0.17289011,0,0.0041770646,0,-0.020072987,0,0.051657513,0,0.0041841515,0,-0.0066772359,0,-0.027761886,0,0.0030317046,0,-0.020141227,0,-0.0277874,0,0.10532317,0
3.43e-009,0.12597269,0,0.25689408,0,0.088288903,0,0.051403452,0,0.0030191315,0,0.08824499,0,0.17157164,0,0.0041890536,0,-0.02022581,0,0.05173853,0,0.0041953558,0,0.0018411474,0,-0.028615007,0,0.0029980135,0,-0.020297654,0,-0.028654151,0,0.11742936,0
3.44e-009,0.12600543,0,0.25700396,0,0.085845754,0,0.051493175,0,0.0029822437,0,0.085801929,0,0.16664118,0,0.0041837934,0,-0.020380957,0,0.051829983,0,0.0041894596,0,0.016359497,0,-0.02324884,0,0.0029591641,0,-0.020454794,0,-0.023304626,0,0.13262729,0
3.45e-009,0.12420011,0,0.25601259,0,0.083074927,0,0.051591247,0,0.0029500406,0,0.083033428,0,0.15848315,0,0.0041546002,0,-0.020526271,0,0.051930133,0,0.0041598594,0,0.032805685,0,-0.01127104,0,0.0029240374,0,-0.020599717,0,-0.011341373,0,0.14684477,0
3.46e-009,0.12122919,0,0.25453168,0,0.080644444,0,0.051690154,0,0.002929278,0,0.080607601,0,0.14916709,0,0.0041111559,0,-0.020656951,0,0.052031357,0,0.0041161315,0,0.046329383,0,0.0052848808,0,0.0028999581,0,-0.020728011,0,0.0052079782,0,0.15653889,0
3.47e-009,0.11824333,0,0.25325266,0,0.079160593,0,0.051782027,0,0.0029199058,0,0.079130284,0,0.14151476,0,0.0040729372,0,-0.020779554,0,0.052125547,0,0.0040775859,0,0.053562492,0,0.022560295,0,0.0028875573,0,-0.020846738,0,0.022488652,0,0.16003433,0
3.48e-009,0.11620396,0,0.25270209,0,0.079025619,0,0.051863167,0,0.0029146504,0,0.079002962,0,0.13772607,0,0.0040560826,0,-0.020907611,0,0.052209131,0,0.0040603303,0,0.054152083,0,0.036328021,0,0.002880204,0,-0.020970561,0,0.036272921,0,0.15798309,0
3.49e-009,0.11537289,0,0.25310457,0,0.080353051,0,0.0519371,0,0.0029036824,0,0.080338128,0,0.13832551,0,0.0040626903,0,-0.021053044,0,0.052286215,0,0.0040666293,0,0.050795842,0,0.043659344,0,0.0028683676,0,-0.021112354,0,0.043626867,0,0.15285376,0
3.5e-009,0.11524158,0,0.25439566,0,0.08295875,0,0.052012939,0,0.0028811782,0,0.082950592,0,0.14199096,0,0.0040799277,0,-0.02121737,0,0.052365325,0,0.0040838937,0,0.047805745,0,0.044046305,0,0.0028462259,0,-0.021274503,0,0.044034705,0,0.14781238,0
3.51e-009,0.1149115,0,0.25634065,0,0.086422488,0,0.052098792,0,0.0028495633,0,0.086419135,0,0.14631841,0,0.0040892176,0,-0.02139022,0,0.05245433,0,0.0040937192,0,0.048989207,0,0.039486244,0,0.002815909,0,-0.021446873,0,0.039486501,0,0.14556754,0
3.52e-009,0.11367621,0,0.25866926,0,0.090195321,0,0.052196622,0,0.0028181346,0,0.090194188,0,0.14906666,0,0.0040789973,0,-0.021554966,0,0.0525546,0,0.0040844148,0,0.055949539,0,0.033530213,0,0.0027863514,0,-0.021612478,0,0.033529848,0,0.14764412,0
3.53e-009,0.11145572,0,0.26114932,0,0.093722634,0,0.052300952,0,0.0027968604,0,0.093720652,0,0.14919819,0,0.004051879,0,-0.02169995,0,0.052660894,0,0.0040582065,0,0.067617275,0,0.029770507,0,0.0027671573,0,-0.021758802,0,0.029758906,0,0.15424214,0
3.54e-009,0.10884239,0,0.26357985,0,0.09655387,0,0.052400932,0,0.0027891316,0,0.096547917,0,0.1471974,0,0.0040214462,0,-0.021826874,0,0.052761879,0,0.0040281345,0,0.081118613,0,0.030461911,0,0.0027614988,0,-0.021887006,0,0.030434752,0,0.1645297,0
3.55e-009,0.10675635,0,0.26574475,0,0.098419368,0,0.052487914,0,0.0027886089,0,0.098406471,0,0.14458156,0,0.0040013464,0,-0.021951295,0,0.052849215,0,0.0040074629,0,0.093380094,0,0.035847552,0,0.0027629125,0,-0.022011932,0,0.035808414,0,0.1770826,0
3.56e-009,0.10593119,0,0.26738837,0,0.099261567,0,0.052561667,0,0.0027826664,0,0.099239364,0,0.14295906,0,0.0039952043,0,-0.022094136,0,0.052922484,0,0.0039997678,0,0.10254779,0,0.044383485,0,0.0027587118,0,-0.022154113,0,0.044341844,0,0.19024995,0
3.57e-009,0.1065308,0,0.26825336,0,0.099216618,0,0.052631903,0,0.0027608669,0,0.099183835,0,0.1431887,0,0.0039953883,0,-0.022268536,0,0.052991882,0,0.0039977664,0,0.10851197,0,0.053633571,0,0.002738405,0,-0.02232717,0,0.053600308,0,0.20239699,0
3.58e-009,0.10810032,0,0.26816568,0,0.098549426,0,0.052714657,0,0.0027233288,0,0.098506294,0,0.14506651,0,0.0039919871,0,-0.022470204,0,0.053073972,0,0.0039922097,0,0.1124076,0,0.061345819,0,0.0027020383,0,-0.022526897,0,0.061328471,0,0.21210578,0
3.59e-009,0.10984937,0,0.26711366,0,0.097557746,0,0.052824765,0,0.0026835331,0,0.097506098,0,0.1476211,0,0.00398535,0,-0.022677178,0,0.053184018,0,0.0039841183,0,0.11554825,0,0.066226177,0,0.0026629441,0,-0.022731872,0,0.066225961,0,0.21841614,0
3.6e-009,0.11107988,0,0.26526347,0,0.096472152,0,0.052968495,0,0.0026629302,0,0.096415348,0,0.14975321,0,0.0039916923,0,-0.02285888,0,0.053328216,0,0.0039901612,0,0.1185061,0,0.068150885,0,0.0026424716,0,-0.022911664,0,0.068162948,0,0.2210782,0
3.61e-009,0.11150946,0,0.26289344,0,0.095387004,0,0.05314,0,0.0026798504,0,0.095329151,0,0.15080963,0,0.0040353923,0,-0.022991586,0,0.053501029,0,0.0040347995,0,0.12086606,0,0.067861274,0,0.0026588731,0,-0.023042819,0,0.067877695,0,0.22067894,0
3.62e-009,0.11132672,0,0.26028106,0,0.094251163,0,0.053322889,0,0.0027385682,0,0.094196275,0,0.1507874,0,0.0041307933,0,-0.023071006,0,0.053685401,0,0.004132112,0,0.12170549,0,0.066404387,0,0.0027163764,0,-0.023120329,0,0.066418387,0,0.21849602,0
3.63e-009,0.11098447,0,0.25760996,0,0.092927426,0,0.053495403,0,0.0028247358,0,0.092878535,0,0.1501327,0,0.0042651016,0,-0.023115706,0,0.05385964,0,0.0042687645,0,0.12039915,0,0.064630993,0,0.0028007138,0,-0.023162821,0,0.06464006,0,0.21605769,0
3.64e-009,0.11088379,0,0.25495112,0,0.091299132,0,0.053639133,0,0.002910041,0,0.091257498,0,0.14934136,0,0.0043953308,0,-0.02316157,0,0.054005567,0,0.0044011301,0,0.11718836,0,0.062953226,0,0.0028837644,0,-0.023205819,0,0.06295985,0,0.2145634,0
3.65e-009,0.11114483,0,0.25232643,0,0.089376338,0,0.053743582,0,0.0029640452,0,0.08934141,0,0.14864972,0,0.0044648638,0,-0.023247844,0,0.054112457,0,0.0044719968,0,0.11315349,0,0.061386246,0,0.002935387,0,-0.023289111,0,0.06139607,0,0.21443205,0
3.66e-009,0.11158445,0,0.24980903,0,0.087347873,0,0.053808693,0,0.0029671416,0,0.087317556,0,0.14799447,0,0.0044326833,0,-0.023403795,0,0.054180123,0,0.0044399467,0,0.10963611,0,0.059756141,0,0.002936342,0,-0.023441693,0,0.059774581,0,0.21520133,0
3.67e-009,0.11188596,0,0.24758819,0,0.085544445,0,0.05384513,0,0.0029184653,0,0.085515924,0,0.147214,0,0.0042991289,0,-0.02363795,0,0.054219238,0,0.0043052109,0,0.10750034,0,0.057910793,0,0.0028861426,0,-0.023672983,0,0.05794001,0,0.21582656,0
3.68e-009,0.11183506,0,0.24594659,0,0.084319077,0,0.053870127,0,0.0028353883,0,0.084289648,0,0.14630342,0,0.0041121696,0,-0.023936745,0,0.054246791,0,0.0041159443,0,0.10669807,0,0.055819653,0,0.0028024209,0,-0.023969064,0,0.05585736,0,0.21521343,0
3.69e-009,0.11147256,0,0.24515228,0,0.083893396,0,0.053904779,0,0.0027456447,0,0.083861008,0,0.14552045,0,0.0039483462,0,-0.024267875,0,0.054283943,0,0.0039492012,0,0.10638511,0,0.053543437,0,0.0027129706,0,-0.024297152,0,0.053584088,0,0.2127115,0
3.7e-009,0.11108129,0,0.24532261,0,0.084240884,0,0.053967502,0,0.0026765789,0,0.084204502,0,0.14526103,0,0.0038774491,0,-0.024589349,0,0.054348748,0,0.0038753967,0,0.10548182,0,0.051135208,0,0.0026449419,0,-0.024615137,0,0.05117264,0,0.20833871,0
3.71e-009,0.11103063,0,0.24633987,0,0.085067615,0,0.054069806,0,0.0026465519,0,0.085027039,0,0.14579397,0,0.0039295861,0,-0.024860369,0,0.054453429,0,0.0039251884,0,0.10331303,0,0.048563778,0,0.0026162586,0,-0.024881979,0,0.04859389,0,0.20268148,0
3.72e-009,0.11158172,0,0.2478738,0,0.085908189,0,0.054213297,0,0.0026614408,0,0.085863687,0,0.1470408,0,0.0040826323,0,-0.025052501,0,0.054599535,0,0.0040766653,0,0.099947512,0,0.045724958,0,0.0026322743,0,-0.025068715,0,0.045747098,0,0.19659124,0
3.73e-009,0.11276546,0,0.24950562,0,0.086300559,0,0.054387663,0,0.002716097,0,0.086252503,0,0.14855739,0,0.0042761657,0,-0.025157133,0,0.054776877,0,0.004269205,0,0.096074216,0,0.042548046,0,0.002687382,0,-0.025167683,0,0.042564429,0,0.19087996,0
3.74e-009,0.11438924,0,0.25089273,0,0.085964061,0,0.054572992,0,0.0027985452,0,0.085912727,0,0.14973956,0,0.0044431873,0,-0.025190627,0,0.05496572,0,0.0044352962,0,0.092545912,0,0.039144494,0,0.0027693678,0,-0.025195573,0,0.039158422,0,0.18615749,0
3.75e-009,0.11614885,0,0.25188744,0,0.084900573,0,0.054746762,0,0.0028941312,0,0.084846191,0,0.15013067,0,0.0045411629,0,-0.02518985,0,0.055143356,0,0.0045318734,0,0.089903504,0,0.035909876,0,0.0028636607,0,-0.025190173,0,0.035923716,0,0.18282035,0
3.76e-009,0.11776952,0,0.2525509,0,0.083373547,0,0.054892875,0,0.0029885648,0,0.083316527,0,0.14964777,0,0.0045660562,0,-0.025202006,0,0.055293396,0,0.0045546652,0,0.0881657,0,0.033494446,0,0.0029563413,0,-0.025199287,0,0.033508774,0,0.18109421,0
3.77e-009,0.11910004,0,0.25306141,0,0.081776202,0,0.055006444,0,0.0030698415,0,0.081717417,0,0.14859793,0,0.0045440355,0,-0.025267716,0,0.055410892,0,0.004530163,0,0.086970024,0,0.032605849,0,0.0030359402,0,-0.025264012,0,0.03262011,0,0.18102764,0
3.78e-009,0.12012593,0,0.2535744,0,0.080452211,0,0.055095214,0,0.0031298737,0,0.080393173,0,0.14748527,0,0.0045095249,0,-0.025407366,0,0.055503834,0,0.0044935555,0,0.085924551,0,0.03368691,0,0.0030948767,0,-0.025404314,0,0.033700913,0,0.18242188,0
3.79e-009,0.12091932,0,0.25411603,0,0.07955303,0,0.055176001,0,0.0031658811,0,0.079495609,0,0.14673126,0,0.004484762,0,-0.025612524,0,0.055588488,0,0.0044679921,0,0.084919527,0,0.036592554,0,0.0031307153,0,-0.025611255,0,0.036607813,0,0.18478326,0
3.8e-009,0.12157015,0,0.25456753,0,0.078995675,0,0.055264536,0,0.0031808594,0,0.078941777,0,0.14646845,0,0.0044731279,0,-0.025851475,0,0.05568077,0,0.0044574379,0,0.084206462,0,0.040431291,0,0.0031465038,0,-0.025852291,0,0.040451113,0,0.18740508,0
3.81e-009,0.12213704,0,0.2547431,0,0.078535847,0,0.055368688,0,0.003182027,0,0.07848686,0,0.1465103,0,0.004467356,0,-0.02608387,0,0.055788968,0,0.0044545596,0,0.084220998,0,0.04370366,0,0.0031492666,0,-0.026086859,0,0.043731648,0,0.18960218,0
3.82e-009,0.12262958,0,0.25450844,0,0.077914454,0,0.055484697,0,0.0031774617,0,0.077870838,0,0.14649086,0,0.004463465,0,-0.026280802,0,0.055908971,0,0.0044546439,0,0.085283965,0,0.044755679,0,0.0031467078,0,-0.026285099,0,0.044793397,0,0.19098806,0
3.83e-009,0.12301229,0,0.253867,0,0.077002332,0,0.05560071,0,0.0031722079,0,0.076963454,0,0.14607628,0,0.0044682277,0,-0.026435532,0,0.056029208,0,0.004463369,0,0.087366305,0,0.042410363,0,0.0031435373,0,-0.026441377,0,0.042455483,0,0.19161212,0
3.84e-009,0.12321722,0,0.25296274,0,0.07587152,0,0.055704981,0,0.0031663552,0,0.075835846,0,0.14513007,0,0.0044942042,0,-0.026567016,0,0.056137167,0,0.0044923564,0,0.090035699,0,0.036518998,0,0.0031396095,0,-0.026574317,0,0.036565095,0,0.19183293,0
3.85e-009,0.12316516,0,0.25200248,0,0.074759044,0,0.055792201,0,0.0031563339,0,0.074724562,0,0.14376116,0,0.0045466591,0,-0.0267061,0,0.056227542,0,0.0045465105,0,0.092582881,0,0.028162293,0,0.0031313503,0,-0.026715485,0,0.028200792,0,0.19197628,0
3.86e-009,0.12280451,0,0.25114813,0,0.073942408,0,0.055867147,0,0.003138975,0,0.073907159,0,0.14225957,0,0.0046139392,0,-0.026879666,0,0.056305166,0,0.0046145092,0,0.094239831,0,0.019359509,0,0.0031157893,0,-0.026892059,0,0.019382764,0,0.19199498,0
3.87e-009,0.12216923,0,0.25044766,0,0.073588215,0,0.055941854,0,0.0031157178,0,0.073550671,0,0.14097908,0,0.0046706391,0,-0.027097011,0,0.056381296,0,0.0046717697,0,0.094395548,0,0.012365784,0,0.0030946301,0,-0.027113365,0,0.012370137,0,0.19138801,0
3.88e-009,0.12143485,0,0.24984387,0,0.073646523,0,0.056028362,0,0.0030939591,0,0.073605806,0,0.14022839,0,0.0046938462,0,-0.027347496,0,0.056467857,0,0.0046962178,0,0.09276323,0,0.0088474285,0,0.0030754968,0,-0.027368616,0,0.0088345837,0,0.18949325,0
3.89e-009,0.12093273,0,0.24925113,0,0.073840693,0,0.056132033,0,0.0030842293,0,0.073796503,0,0.14020245,0,0.0046819644,0,-0.02761014,0,0.056570392,0,0.0046867202,0,0.089493126,0,0.0093047079,0,0.0030689645,0,-0.027635997,0,0.0092809023,0,0.18601486,0
3.9e-009,0.12108887,0,0.2486441,0,0.073756807,0,0.05625198,0,0.0030945134,0,0.073709354,0,0.14095084,0,0.0046621202,0,-0.027866349,0,0.056687474,0,0.0046702586,0,0.085219383,0,0.01300533,0,0.0030828163,0,-0.027896225,0,0.012978636,0,0.18144967,0
3.91e-009,0.12229047,0,0.24809407,0,0.072991885,0,0.05638051,0,0.0031253954,0,0.072941579,0,0.1423704,0,0.0046785963,0,-0.028110098,0,0.056810871,0,0.0046904823,0,0.080990165,0,0.018441338,0,0.0031172617,0,-0.028143011,0,0.01841864,0,0.17708398,0
3.92e-009,0.12473068,0,0.2477238,0,0.071295992,0,0.056511126,0,0.0031693061,0,0.071243525,0,0.14422505,0,0.0047673313,0,-0.028349109,0,0.056935817,0,0.0047824942,0,0.078022785,0,0.024059102,0,0.0031642707,0,-0.028383272,0,0.02404394,0,0.17446892,0
3.93e-009,0.128309,0,0.24760723,0,0.068652086,0,0.056642693,0,0.0032147442,0,0.068598457,0,0.14620633,0,0.0049317824,0,-0.028596316,0,0.057060167,0,0.004949071,0,0.077293232,0,0.028879961,0,0.0032119756,0,-0.028630685,0,0.028872313,0,0.17462118,0
3.94e-009,0.1326431,0,0.24768142,0,0.065270759,0,0.056777064,0,0.0032531284,0,0.065217339,0,0.14803483,0,0.0051363399,0,-0.028861107,0,0.057186965,0,0.0051542157,0,0.079097725,0,0.032707978,0,0.0032516033,0,-0.028894788,0,0.032705646,0,0.17741877,0
3.95e-009,0.13718563,0,0.24773566,0,0.061518908,0,0.056917217,0,0.0032837954,0,0.061467502,0,0.14956129,0,0.005322929,0,-0.029143868,0,0.057320375,0,0.0053398288,0,0.082823314,0,0.035868626,0,0.0032825086,0,-0.029176742,0,0.035869267,0,0.181602,0
3.96e-009,0.14136691,0,0.2474933,0,0.057829507,0,0.057061959,0,0.0033137321,0,0.057782143,0,0.1507899,0,0.0054419911,0,-0.029439503,0,0.05745915,0,0.0054565934,0,0.087134615,0,0.03869528,0,0.0033118532,0,-0.029472345,0,0.038697816,0,0.18545324,0
3.97e-009,0.14465632,0,0.24673323,0,0.054639991,0,0.057204373,0,0.0033518854,0,0.054598529,0,0.15175557,0,0.0054790606,0,-0.029745989,0,0.057596732,0,0.0054904465,0,0.090591662,0,0.041118968,0,0.0033487955,0,-0.02977987,0,0.041123673,0,0.18779965,0
3.98e-009,0.14647491,0,0.24535623,0,0.052380417,0,0.057333201,0,0.0034015684,0,0.052346215,0,0.15225931,0,0.0054604406,0,-0.030069876,0,0.057722632,0,0.0054682782,0,0.09244135,0,0.042635325,0,0.0033968063,0,-0.030106228,0,0.04264266,0,0.18873304,0
3.99e-009,0.14599426,0,0.24331756,0,0.051493753,0,0.057440691,0,0.0034560489,0,0.051467337,0,0.15157381,0,0.0054344088,0,-0.030425325,0,0.057827733,0,0.005439071,0,0.093141146,0,0.042670768,0,0.0034492165,0,-0.030465459,0,0.042679947,0,0.18954934,0
4e-009,0.14196253,0,0.24042605,0,0.052442506,0,0.057525408,0,0.0035006409,0,0.052423518,0,0.14831024,0,0.0054400009,0,-0.030824583,0,0.057910122,0,0.0054426305,0,0.094226882,0,0.041101612,0,0.0034913716,0,-0.030869186,0,0.041109957,0,0.19185007,0
4.01e-009,0.13274197,0,0.23610938,0,0.055654939,0,0.057594392,0,0.0035206431,0,0.055642147,0,0.14062071,0,0.0054833591,0,-0.031266488,0,0.057976894,0,0.0054856963,0,0.097452849,0,0.03856485,0,0.0035086528,0,-0.031315826,0,0.038568433,0,0.19627286,0
4.02e-009,0.11667844,0,0.22930977,0,0.061395288,0,0.057659682,0,0.003510538,0,0.06138682,0,0.12678184,0,0.0055367271,0,-0.03173152,0,0.058039911,0,0.0055406583,0,0.10356516,0,0.036314446,0,0.0034957526,0,-0.031785149,0,0.036309764,0,0.2016096,0
4.03e-009,0.092763811,0,0.21865305,0,0.069591567,0,0.057733078,0,0.0034788004,0,0.069585249,0,0.10600724,0,0.0055601653,0,-0.032186989,0,0.0581108,0,0.0055671162,0,0.11136904,0,0.035658401,0,0.0034614871,0,-0.032244038,0,0.03564423,0,0.20492397,0
4.04e-009,0.061372407,0,0.20291995,0,0.079696752,0,0.057820298,0,0.0034451413,0,0.079690278,0,0.079170518,0,0.0055313227,0,-0.032601476,0,0.058195811,0,0.005541672,0,0.11770479,0,0.037286304,0,0.0034259977,0,-0.032660998,0,0.037264436,0,0.20274694,0
4.05e-009,0.024742179,0,0.1816892,0,0.090668112,0,0.057922304,0,0.0034316052,0,0.090659395,0,0.049083758,0,0.0054632686,0,-0.032958832,0,0.058295485,0,0.005476132,0,0.11853099,0,0.040889759,0,0.0034116558,0,-0.033019841,0,0.040864337,0,0.19280076,0
4.06e-009,-0.013090661,0,0.15589468,0,0.1011173,0,0.058037065,0,0.0034525262,0,0.10110469,0,0.020109404,0,0.0053985058,0,-0.033264183,0,0.058407973,0,0.0054120501,0,0.1107145,0,0.045322619,0,0.0034329698,0,-0.033326026,0,0.045298275,0,0.17534395,0
4.07e-009,-0.047010291,0,0.12801546,0,0.10961598,0,0.058162794,0,0.0035092595,0,0.1095987,0,-0.0028558497,0,0.0053832275,0,-0.033538211,0,0.058531493,0,0.005395419,0,0.093679674,0,0.049230475,0,0.0034911882,0,-0.033600677,0,0.049210228,0,0.15337366,0
4.08e-009,-0.072035484,0,0.101733,0,0.11507172,0,0.058302883,0,0.0035920581,0,0.11505,0,-0.015714966,0,0.0054389252,0,-0.033801839,0,0.058668479,0,0.0054483544,0,0.070042774,0,0.051790353,0,0.0035762386,0,-0.033864658,0,0.051774502,0,0.13150832,0
4.09e-009,-0.084645912,0,0.081095681,0,0.11704452,0,0.058459308,0,0.0036874597,0,0.11701957,0,-0.016354831,0,0.0055499775,0,-0.034063976,0,0.058821321,0,0.0055564265,0,0.044813242,0,0.053124394,0,0.0036741658,0,-0.034127094,0,0.053110868,0,0.11408022,0
4.1e-009,-0.083757095,0,0.069448799,0,0.11588486,0,0.058632363,0,0.0037858933,0,0.11585873,0,-0.0052503524,0,0.0056750216,0,-0.034316998,0,0.058989301,0,0.0056794421,0,0.023458986,0,0.054139245,0,0.0037749349,0,-0.034379989,0,0.054125268,0,0.10340296,0
4.11e-009,-0.070990309,0,0.068505585,0,0.11263412,0,0.058814358,0,0.0038848023,0,0.11260911,0,0.014725844,0,0.0057737362,0,-0.034547456,0,0.059166048,0,0.0057777036,0,0.009732726,0,0.055888534,0,0.0038756069,0,-0.03460988,0,0.055872455,0,0.099081546,0
4.12e-009,-0.050140146,0,0.077900074,0,0.10871758,0,0.058993787,0,0.0039857994,0,0.10869548,0,0.039200597,0,0.0058306898,0,-0.034749571,0,0.059339214,0,0.0058356058,0,0.004302755,0,0.058850393,0,0.0039775968,0,-0.034810502,0,0.058832686,0,0.09866409,0
4.13e-009,-0.0260409,0,0.095378868,0,0.1055375,0,0.059158199,0,0.0040886826,0,0.10551915,0,0.063562647,0,0.0058605094,0,-0.034936607,0,0.05949736,0,0.0058669904,0,0.0048337844,0,0.062571414,0,0.0040806825,0,-0.03499563,0,0.062554292,0,0.099210136,0
4.14e-009,-0.0032413022,0,0.11754018,0,0.10410876,0,0.059301808,0,0.0041873991,0,0.10409381,0,0.084145181,0,0.00589209,0,-0.03513917,0,0.059634406,0,0.0058998088,0,0.0074238381,0,0.065909863,0,0.0041789738,0,-0.035195895,0,0.065895714,0,0.098880418,0
4.15e-009,0.015061483,0,0.14082505,0,0.10485455,0,0.059426818,0,0.0042713564,0,0.10484169,0,0.098958515,0,0.0059443736,0,-0.035390995,0,0.059753455,0,0.0059524267,0,0.0086228419,0,0.067743249,0,0.004262161,0,-0.035445929,0,0.0677329,0,0.09769626,0
4.16e-009,0.02751586,0,0.162395,0,0.10761105,0,0.059543487,0,0.0043317415,0,0.10759858,0,0.10780992,0,0.0060120947,0,-0.035710681,0,0.059864156,0,0.0060195881,0,0.0069982177,0,0.067710936,0,0.004321727,0,-0.035764243,0,0.067702763,0,0.097128615,0
4.17e-009,0.034469191,0,0.18061653,0,0.11180677,0,0.059662659,0,0.0043685152,0,0.11179315,0,0.11188456,0,0.0060722786,0,-0.036090896,0,0.059977062,0,0.0060787769,0,0.003505535,0,0.066525608,0,0.0043578679,0,-0.036144126,0,0.066516183,0,0.098853096,0
4.18e-009,0.03735356,0,0.19506609,0,0.11672338,0,0.059788983,0,0.0043929149,0,0.11670776,0,0.11303417,0,0.0061067529,0,-0.036501303,0,0.060097538,0,0.0061124372,0,0.00059016806,0,0.065636858,0,0.0043819682,0,-0.036554888,0,0.065622807,0,0.10345555,0
4.19e-009,0.037916753,0,0.20617013,0,0.12173057,0,0.059920669,0,0.0044231354,0,0.12171281,0,0.11306782,0,0.0061234357,0,-0.036905121,0,0.060223319,0,0.0061288658,0,0.00061319285,0,0.066420309,0,0.0044121733,0,-0.036959447,0,0.066400237,0,0.10985246,0
4.2e-009,0.037605088,0,0.2147156,0,0.1264194,0,0.060052417,0,0.0044751065,0,0.12639977,0,0.1132738,0,0.0061588446,0,-0.037277587,0,0.06034958,0,0.0061645736,0,0.0045014094,0,0.06935972,0,0.0044642608,0,-0.03733227,0,0.069335334,0,0.11573511,0
4.21e-009,0.037277441,0,0.22145848,0,0.13061474,0,0.060179755,0,0.0045541078,0,0.13059358,0,0.11426409,0,0.0062571038,0,-0.037617687,0,0.060472142,0,0.006263447,0,0.011321643,0,0.07370989,0,0.0045433184,0,-0.037671622,0,0.07368537,0,0.11874434,0
4.22e-009,0.037254233,0,0.22694939,0,0.13430034,0,0.060305364,0,0.0046523055,0,0.13427766,0,0.11609627,0,0.0064382488,0,-0.03794378,0,0.06059387,0,0.0064452244,0,0.018917326,0,0.077853635,0,0.0046414128,0,-0.037996609,0,0.077833749,0,0.1176853,0
