!CSV A.01.01
!Keysight Technologies,N5231B,MY58421610,A.17.35.05
!Date: Tuesday, August 13, 2024 16:27:41
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Sdd22(DB),Sdd22(DEG),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
2629870035,-13.615692,-22.528902,-18.465105,-34.220886,-21.74193,169.79272,-4.8670735,75.924446,-14.069651,-51.759499,-21.793232,169.6559,-25.647038,-78.011307,-14.577866,-35.372303,-4.1884413,88.461533,-4.882103,75.794395,-14.57155,-35.414646,-10.444427,-71.084702,-13.441992,-117.76025,-14.07182,-51.941811,-4.1679783,88.397202,-13.424007,-117.87017,-11.450364,-70.495064
2643356548,-13.648458,-34.383598,-15.050099,-45.055092,-23.644161,155.20596,-4.7205143,49.593777,-13.948188,-69.7425,-23.706587,155.23854,-21.935089,-85.800148,-13.866903,-52.99609,-4.4902811,64.118408,-4.7551575,49.580837,-13.850679,-52.906746,-12.761708,-87.703056,-14.004622,-145.98065,-13.986353,-69.900948,-4.4741106,64.032829,-14.011249,-146.09201,-12.873473,-89.226326
2656843061,-15.869274,-64.705063,-13.929809,-53.469139,-24.409355,131.27495,-4.8924375,24.286581,-13.717754,-91.94883,-24.452091,131.20834,-31.065159,-104.54102,-13.335907,-76.124451,-4.6179171,42.515968,-4.9368129,24.454288,-13.332061,-75.959419,-13.880456,-118.13796,-15.138198,-173.66516,-13.776628,-91.817337,-4.6075168,42.489742,-15.137038,-173.75885,-14.438029,-127.26047
2670329574,-16.612148,-113.88744,-13.286893,-66.733467,-27.874329,102.1054,-5.2202315,0.90607476,-13.680332,-115.98042,-27.873396,102.20972,-30.032194,-2.3090134,-13.095988,-101.16769,-4.5305114,20.486654,-5.2485685,1.1955863,-13.072513,-101.07114,-11.78475,-146.57491,-16.540707,170.19228,-13.704055,-115.72079,-4.5110826,20.46022,-16.527346,170.03801,-13.436389,-158.70839
2683816087,-14.098908,-147.25679,-12.95727,-91.377533,-34.652481,149.42168,-5.2600746,-21.54845,-13.813425,-137.7849,-34.639126,149.44934,-22.705238,-42.94458,-13.07355,-125.44371,-4.3356924,-2.5855653,-5.2703061,-21.193195,-13.053303,-125.35841,-9.5271692,-169.91594,-15.987477,149.63159,-13.805953,-137.50099,-4.2971716,-2.7138295,-15.968675,149.50047,-11.139937,178.82401
2697302600,-11.967032,-164.1418,-14.189329,-123.67673,-23.947599,134.77461,-5.3027644,-44.216534,-13.570879,-161.61845,-23.937107,135.31996,-23.105743,-86.41777,-13.27352,-150.80437,-4.3423557,-26.221527,-5.2888885,-43.884369,-13.26169,-150.83159,-9.1011066,173.76999,-16.113514,119.6212,-13.562314,-161.37907,-4.3213081,-26.418812,-16.099083,119.51456,-10.27227,161.6814
2710789113,-11.193327,-178.2634,-15.594049,-139.93707,-22.753132,76.157181,-5.1352801,-66.986763,-13.920404,174.47705,-22.758932,76.422302,-27.682388,-65.592018,-13.653436,-171.49196,-4.1971526,-48.626907,-5.1103392,-66.68483,-13.63798,-171.5719,-9.6090088,163.34532,-17.994743,92.232338,-13.892764,174.59027,-4.1807933,-48.907711,-17.999109,92.032425,-11.028314,150.05296
2724275626,-11.457601,166.28589,-13.330367,-156.5406,-28.043039,23.170269,-5.0068774,-90.526985,-14.387519,151.65324,-28.005856,23.521358,-24.289223,-90.145592,-13.798858,166.19333,-3.9792602,-71.61673,-4.9611044,-90.371925,-13.796556,166.1888,-9.736167,147.0303,-18.743473,79.377258,-14.358824,151.63246,-3.9859178,-71.80706,-18.753614,79.354134,-11.396341,139.03506
2737762139,-12.074814,145.83783,-11.014404,176.86653,-46.522659,87.888733,-4.7868838,-115.08356,-14.675073,134.86853,-46.407269,87.230492,-19.481636,-159.17506,-13.629236,147.19965,-3.6200531,-96.515915,-4.750381,-115.04513,-13.657784,147.1198,-10.225294,118.48396,-17.430975,53.892593,-14.651758,134.85388,-3.6409247,-96.648857,-17.439884,53.796066,-12.042553,115.28416
2751248652,-12.203021,119.54551,-9.7550526,155.76938,-31.743593,103.95871,-4.8274217,-140.76845,-13.859218,114.84585,-31.78853,103.45829,-13.994958,167.11346,-13.023869,124.28642,-3.6424167,-122.47741,-4.8044562,-140.86977,-13.038466,124.30432,-11.100211,89.85244,-17.706434,15.641936,-13.835253,114.65999,-3.6619864,-122.50678,-17.698139,15.611229,-13.201212,87.809769
2764735165,-11.499837,91.245514,-8.9304419,138.8022,-27.841087,89.754677,-5.1305819,-164.9478,-13.394161,89.709557,-27.834181,89.39283,-10.984248,153.87167,-12.806475,98.740082,-3.8349578,-146.92731,-5.121336,-165.16928,-12.810207,98.735313,-10.810243,71.250786,-19.941322,-15.670444,-13.387049,89.539162,-3.8401525,-146.90672,-19.943302,-15.679526,-13.005362,66.331749
2778221678,-10.531529,64.348137,-9.0963602,119.25502,-23.457403,62.756012,-5.278379,172.26602,-13.278789,65.299957,-23.470526,62.591969,-10.086086,140.11734,-12.992765,74.09787,-3.9852383,-170.48157,-5.2923274,172.1028,-12.999159,74.1119,-9.8403349,48.190323,-20.214861,-39.397923,-13.299778,65.276573,-3.998234,-170.41321,-20.222069,-39.462639,-11.726972,41.759987
2791708191,-9.8841,40.752296,-10.790234,95.812103,-21.547581,18.277348,-5.2587752,149.57523,-13.351751,40.820061,-21.582979,18.292591,-12.616159,120.33486,-13.310384,52.231678,-4.0590796,166.61954,-5.2903476,149.57405,-13.310246,52.402866,-9.8779211,25.471586,-20.061356,-74.031052,-13.384069,40.897213,-4.0585961,166.79231,-20.079317,-74.008987,-11.510448,19.748131
2805194704,-9.6487017,21.08131,-12.315726,71.523232,-23.953234,-24.412563,-5.237299,125.64132,-13.41069,17.52544,-23.954449,-24.277945,-17.047035,88.16671,-12.993567,30.658787,-4.0689745,143.41411,-5.2676177,125.84425,-12.977412,30.866905,-10.57085,7.0338426,-20.252733,-116.09801,-13.42494,17.779312,-4.0495358,143.63452,-20.240326,-116.06561,-12.523387,6.2952542
2818681217,-9.5948811,3.8083885,-10.838528,43.97316,-27.404427,-28.520359,-5.3030057,103.04202,-13.764403,-6.8361583,-27.43984,-28.139246,-14.465703,42.371773,-13.250327,5.2436304,-4.0765119,120.91158,-5.3168154,103.32187,-13.233839,5.346909,-10.399106,-3.6670787,-23.952278,-158.73296,-13.764011,-6.5675068,-4.0307603,121.0637,-23.923912,-158.74516,-12.316477,4.0457067
2832167730,-9.7946053,-15.194253,-9.0435896,21.011961,-26.746824,-41.68306,-5.0830388,78.923416,-13.929523,-24.946426,-26.771553,-41.451595,-10.448096,21.589418,-13.271427,-12.511465,-3.7994342,96.896599,-5.0772152,79.258667,-13.239907,-12.436239,-10.437288,-28.734585,-23.852066,-159.90329,-13.889031,-24.71538,-3.7354879,96.913994,-23.838856,-160.08498,-12.022476,-15.987633
2845654243,-10.2588,-40.616341,-8.2230358,7.0068889,-26.33988,-60.092873,-5.0492272,54.235397,-13.43539,-45.396759,-26.342983,-60.069145,-8.3828974,14.129141,-12.754683,-33.939323,-3.8130815,72.151695,-5.0357485,54.470264,-12.731603,-33.907986,-11.971914,-59.768158,-20.163168,172.31868,-13.394223,-45.418011,-3.7541187,71.954773,-20.151333,172.14682,-13.474337,-47.122467
2859140756,-10.517963,-72.649986,-8.3309269,-3.1667237,-26.861401,-76.536697,-5.2613039,29.697437,-12.965498,-69.565331,-26.887648,-76.317375,-8.3076134,9.1349773,-12.297305,-58.26469,-3.8770874,48.259052,-5.2403827,29.877373,-12.27799,-58.355148,-13.962548,-88.34803,-18.592438,127.6361,-12.941056,-69.590538,-3.8456209,47.923698,-18.590282,127.37729,-14.707402,-81.062607
2872627269,-9.850214,-103.36812,-9.5754509,-20.079298,-25.129099,-95.589691,-5.3347516,6.9540672,-12.898118,-93.341438,-25.109444,-95.245689,-9.7960043,-3.7510333,-12.281453,-82.354202,-3.8816359,24.537365,-5.3051386,7.1102958,-12.276175,-82.491539,-12.991446,-113.80133,-18.888842,95.042534,-12.893668,-93.424301,-3.8859053,24.166067,-18.89299,94.79155,-13.575027,-111.79195
2886113782,-8.9088182,-125.07923,-11.611259,-47.64386,-24.852962,-131.40521,-5.2880626,-16.969776,-12.641241,-116.20438,-24.796951,-131.16396,-12.640761,-37.242474,-12.050953,-104.43656,-3.8812377,0.14070301,-5.240519,-16.920734,-12.047445,-104.56145,-11.969662,-135.43497,-18.219389,71.945656,-12.619867,-116.30765,-3.8854032,-0.15873107,-18.252108,71.710098,-12.538827,-131.36012
2899600295,-8.3363008,-140.00288,-11.647964,-84.165733,-26.021669,-164.10773,-5.4793396,-41.070763,-12.392467,-142.05022,-26.004459,-164.02965,-11.728104,-82.938248,-11.681425,-130.32977,-4.109395,-24.113022,-5.4494963,-41.1133,-11.678299,-130.43285,-12.850728,-146.50694,-16.070251,43.106812,-12.392807,-142.26271,-4.1360173,-24.320812,-16.095322,42.995827,-12.908312,-137.71016
2913086808,-8.4780607,-155.26491,-10.171773,-110.32985,-27.117823,160.82651,-5.4834495,-62.72628,-12.91584,-166.20901,-27.052103,160.83051,-9.0315447,-105.36533,-12.192718,-154.60777,-4.2379045,-46.242107,-5.4691024,-62.871258,-12.202093,-154.67273,-13.082095,-146.67125,-15.770377,5.6821504,-12.931244,-166.3158,-4.2759252,-46.375404,-15.804701,5.6045594,-12.455845,-137.46967
2926573321,-9.5366583,-177.23878,-9.3511171,-121.35263,-28.72341,111.47452,-5.1895833,-87.153229,-12.870583,175.34309,-28.76586,111.62389,-7.9754028,-113.74737,-12.065312,-173.08679,-4.0533285,-69.452385,-5.2046165,-87.324013,-12.091599,-173.12688,-14.970563,-169.4231,-16.35445,-16.79669,-12.912564,175.29607,-4.0932488,-69.419807,-16.371279,-16.622631,-13.244069,-156.47429
2940059834,-10.712004,150.21736,-9.0101042,-128.12915,-32.494267,66.565331,-5.2752991,-111.99714,-12.329095,152.14493,-32.529442,67.190598,-7.9944425,-118.43976,-11.548151,163.4377,-4.090435,-93.735413,-5.3110437,-111.99709,-11.569209,163.51341,-19.543695,154.40947,-15.398911,-40.381931,-12.381455,152.32254,-4.1365571,-93.531387,-15.398828,-40.209461,-16.279558,170.84888
2953546347,-10.506071,115.47834,-9.6381512,-138.35252,-32.347317,20.648006,-5.3471169,-136.79309,-11.946157,128.86652,-32.400314,20.399096,-9.280858,-130.86676,-11.085414,139.76129,-4.1119003,-117.72898,-5.3834195,-136.6496,-11.097849,139.92717,-20.680719,100.47205,-14.746554,-63.681732,-11.986147,129.1763,-4.1189165,-117.40408,-14.754156,-63.445717,-16.942379,122.70472
2967032860,-9.5161686,92.27343,-10.84101,-158.69278,-32.296833,-21.201313,-5.5340767,-160.23621,-11.767964,104.03703,-32.275143,-21.392632,-10.857738,-157.52834,-10.983669,114.46889,-4.2058988,-141.29817,-5.5621853,-159.89368,-10.980462,114.69147,-19.27099,94.406769,-14.451914,-90.685623,-11.787328,104.48523,-4.1846242,-140.9528,-14.43047,-90.5765,-14.830951,96.934433
2980519373,-8.9330778,77.122276,-11.878284,172.791,-29.135475,-51.302296,-5.5235362,175.82936,-11.518492,80.685585,-29.085503,-50.984875,-10.973405,167.4453,-10.738395,91.341576,-4.2557993,-165.17085,-5.532393,176.18211,-10.732659,91.461647,-18.574905,90.643188,-13.973052,-109.26022,-11.494411,81.010696,-4.2004528,-165.02078,-13.93348,-109.30088,-13.861554,81.999733
2994005886,-9.2274618,61.797878,-11.326367,146.46326,-27.563028,-87.987015,-5.7509117,151.88959,-11.296743,54.717747,-27.568182,-87.333305,-9.7844639,143.86523,-10.560272,65.501564,-4.4357843,171.6673,-5.7352438,152.27431,-10.533245,65.557899,-19.73748,113.91084,-12.500571,-135.32188,-11.241834,54.940826,-4.3653135,171.60103,-12.46446,-135.39899,-14.734994,80.612068
3007492399,-10.412759,39.782711,-10.875808,127.8434,-25.885593,-103.1605,-5.6450143,129.86429,-11.616128,30.763193,-25.829504,-102.8708,-9.3801813,129.00653,-10.77512,42.647472,-4.3131113,149.39133,-5.6058855,130.22067,-10.753224,42.741661,-18.794361,118.37822,-12.194123,-165.60399,-11.561784,30.758049,-4.2657862,149.15932,-12.173865,-165.89893,-15.455473,75.825623
3020978912,-11.709969,8.4356489,-10.387781,118.30661,-22.854834,-132.91185,-5.5072408,104.64576,-11.381055,9.6399975,-22.819719,-132.55832,-9.5938063,117.02715,-10.324539,20.69355,-4.1731877,125.25822,-5.4620175,104.86288,-10.306013,20.654392,-22.397371,119.47526,-12.235901,169.23363,-11.344361,9.5514488,-4.1555567,124.91428,-12.238669,168.90112,-18.04501,55.450047
3034465425,-11.641821,-24.310577,-10.071337,103.88632,-21.526188,-163.60741,-5.7433982,79.717339,-11.038358,-14.193228,-21.500975,-163.51019,-9.6275463,99.180252,-10.000627,-4.4738646,-4.2848349,100.73944,-5.6788588,79.751144,-9.9761248,-4.5261645,-27.430145,106.55566,-12.235316,144.32506,-11.015981,-14.4397,-4.2898402,100.4082,-12.267026,144.03513,-20.194065,17.382372
3047951938,-10.901248,-48.742275,-10.171781,85.555618,-20.507183,169.29256,-5.9315763,55.706715,-10.833092,-38.934937,-20.463345,169.24042,-9.1075888,78.148918,-9.8345137,-29.717367,-4.3981333,76.91394,-5.8854403,55.587124,-9.8231077,-29.737015,-26.37952,61.886871,-12.00574,119.65949,-10.839256,-39.181812,-4.4231005,76.695915,-12.039099,119.39976,-19.01688,-18.495197
3061438451,-10.82341,-67.859924,-10.20709,64.377899,-19.93383,141.26477,-6.1576562,32.251713,-10.720942,-63.661423,-19.895212,141.08939,-8.4924078,61.402977,-9.7609081,-55.252934,-4.4999695,53.509655,-6.1380949,32.036926,-9.7670383,-55.329895,-21.158218,26.084534,-12.239287,94.396111,-10.738497,-63.906734,-4.5420065,53.410519,-12.270954,94.415855,-17.599377,-40.180912
3074924964,-11.777582,-87.835274,-10.345566,44.557812,-19.644629,115.26821,-6.1949344,8.5904083,-10.448894,-87.493675,-19.6602,114.96018,-8.6174002,50.211838,-9.657877,-79.548958,-4.5446377,29.752007,-6.2121296,8.3411293,-9.6746054,-79.61557,-18.984631,23.627911,-11.928655,72.190826,-10.493897,-87.636246,-4.5838137,29.794434,-11.95187,72.318535,-19.544657,-47.818981
3088411477,-13.50189,-112.89438,-10.693717,24.074429,-20.264389,90.968941,-6.4450088,-14.892939,-10.305891,-114.11626,-20.308071,90.765198,-9.884923,37.972439,-9.6830692,-105.7681,-4.7033339,6.4431601,-6.4943113,-15.003568,-9.7139931,-105.70851,-16.543339,14.867307,-11.50776,44.661026,-10.354949,-114.03959,-4.7199059,6.6266594,-11.503199,44.769989,-21.180323,-37.560684
3101897990,-14.729709,-141.93959,-11.309859,6.2494159,-19.680099,77.799217,-6.3758016,-37.626621,-10.598783,-138.46169,-19.718147,77.787079,-11.885208,18.223927,-9.9431677,-128.51381,-4.6957407,-16.523243,-6.4240584,-37.48428,-9.949276,-128.36636,-16.396727,-9.6999273,-11.814233,15.990641,-10.632075,-138.24861,-4.6855621,-16.249502,-11.801767,16.081129,-21.853998,-46.420567
3115384503,-14.808948,-169.25209,-10.565331,-14.938087,-18.499231,51.506001,-6.4513588,-62.662094,-10.50369,-161.4518,-18.533827,51.693581,-11.55576,-18.049217,-9.6405582,-152.02351,-4.7404156,-40.470974,-6.4804029,-62.3563,-9.626236,-151.79726,-16.630222,-39.695889,-12.32542,-9.5158529,-10.508801,-161.19182,-4.6980448,-40.307503,-12.289413,-9.6220131,-25.311594,-82.235519
3128871016,-14.546484,165.3754,-9.5598755,-37.183708,-18.361397,23.655649,-6.6968136,-86.743271,-10.309959,174.55573,-18.404041,24.095919,-8.9871273,-45.743576,-9.5405617,-177.42229,-4.8791871,-63.870556,-6.705318,-86.292519,-9.5103312,-177.29446,-16.372822,-67.491119,-12.554514,-33.654919,-10.287344,174.81413,-4.820087,-63.939415,-12.532644,-33.858379,-28.132809,-135.30951
3142357529,-14.908937,136.73251,-8.7967796,-55.363026,-18.713585,-3.8677399,-7.0221429,-109.80059,-10.191354,148.83452,-18.730936,-3.3363564,-7.2909822,-58.481754,-9.5805235,157.42621,-4.99049,-86.59243,-7.0046744,-109.45111,-9.5570021,157.41028,-16.153864,-84.991356,-12.745238,-60.063988,-10.146523,148.95181,-4.9486127,-86.770943,-12.7289,-60.215706,-26.863346,178.85551
3155844042,-15.853412,105.03328,-9.1937456,-71.286842,-20.039734,-27.885212,-6.9134145,-131.85457,-10.366331,125.50558,-20.023613,-27.465694,-7.4150281,-65.2966,-9.6944008,134.78909,-4.8440981,-109.27167,-6.8830681,-131.57988,-9.6781158,134.72807,-15.722782,-96.18586,-12.72275,-85.989784,-10.328456,125.47411,-4.8287702,-109.62469,-12.729631,-86.266357,-28.595266,159.44673
3169330555,-16.818293,75.559357,-10.442175,-86.220245,-20.703295,-48.018097,-7.0061388,-157.66434,-9.9411325,101.52081,-20.669518,-47.820599,-9.2558432,-71.528252,-9.2310848,110.02679,-4.852818,-133.80092,-6.9701767,-157.45125,-9.2072372,109.9836,-15.97119,-117.95676,-12.851202,-114.41872,-9.9308434,101.41547,-4.8579502,-134.15198,-12.87711,-114.73035,-27.325373,171.65704
3182817068,-18.08206,52.724178,-12.303205,-109.61429,-21.958351,-65.615738,-7.4357228,178.43854,-9.805625,74.513313,-21.916786,-65.477028,-13.051115,-89.160881,-9.1839075,82.792709,-4.9838715,-157.31786,-7.3878489,178.58617,-9.174427,82.751564,-15.832664,-151.16289,-13.05363,-143.98393,-9.7901449,74.526375,-5.0048842,-157.55043,-13.100406,-144.1675,-23.275496,166.87619
3196303581,-20.045919,29.009617,-12.357885,-137.84349,-21.246578,-83.952309,-7.7933416,155.36443,-9.9364214,48.467751,-21.212177,-83.931145,-14.377783,-131.68044,-9.3161459,56.809158,-5.045073,179.05748,-7.7535377,155.36014,-9.3078413,56.734249,-14.748218,174.25644,-13.380949,-175.15015,-9.9349813,48.498096,-5.0735321,178.99915,-13.424348,-175.1951,-21.780237,148.97302
3209790094,-22.159845,-12.60542,-10.369595,-163.52112,-21.445995,-115.30074,-8.2157307,133.7356,-10.159005,22.8162,-21.430149,-115.31203,-10.839394,-163.10844,-9.5593672,30.245045,-5.2019343,155.62924,-8.1963968,133.62039,-9.5677729,30.157051,-14.253972,145.38451,-13.99185,151.89206,-10.153868,22.867723,-5.2230763,155.72845,-14.01075,152.03839,-24.52298,133.05859
3223276607,-20.560328,-64.523407,-8.9438868,178.39087,-23.044033,-151.39471,-8.349699,113.15215,-10.43678,-1.7253644,-23.052002,-151.24307,-8.635931,-172.6897,-10.121225,5.0113583,-5.3284225,132.99028,-8.3456583,113.03277,-10.127651,5.0220017,-16.588778,122.62259,-15.090501,119.4866,-10.432831,-1.6957436,-5.3376632,133.20152,-15.083129,119.63371,-34.817532,137.65782
3236763120,-18.246778,-98.038216,-9.3915119,164.74309,-27.066006,169.61897,-8.2083054,92.121147,-10.707464,-25.399363,-27.085548,169.36464,-8.6817446,-175.89299,-10.641512,-17.065535,-5.2921062,110.46,-8.2238293,92.072006,-10.661187,-16.930305,-21.763058,120.81612,-16.781353,93.549446,-10.69971,-25.369783,-5.2905002,110.73122,-16.758602,93.663857,-31.995234,-116.17175
3250249633,-18.66363,-123.15836,-11.366852,151.95181,-31.310665,129.26347,-7.920588,68.03746,-10.682084,-47.82716,-31.346214,129.4619,-10.744508,-177.86217,-10.500351,-37.96936,-5.2701354,86.825081,-7.9456215,68.144905,-10.512429,-37.774712,-19.511356,111.0921,-16.393896,75.575073,-10.669315,-47.624958,-5.2362885,87.030006,-16.357101,75.665596,-37.102638,-179.50636
3263736146,-21.789204,-153.57527,-15.136831,127.31799,-31.427284,27.607771,-8.2031412,42.151035,-10.313938,-73.196182,-31.459629,26.956215,-16.225424,170.17157,-10.104749,-63.414818,-5.4024124,63.30957,-8.2197456,42.36422,-10.099408,-63.184216,-15.402387,58.324337,-14.481505,43.391453,-10.285485,-73.099045,-5.3542891,63.412891,-14.436792,43.283588,-24.637131,46.689987
3277222659,-22.239155,155.7832,-17.638418,94.766174,-27.175655,-48.901382,-8.9398346,19.689327,-10.403638,-101.58674,-27.239918,-48.686169,-21.741465,122.78011,-10.160141,-91.4702,-5.5269675,41.069202,-8.9453049,19.977177,-10.134736,-91.327866,-14.25635,19.035845,-13.901973,5.0929966,-10.366114,-101.63323,-5.4596152,40.923119,-13.868236,4.784359,-21.30229,24.044897
3290709172,-17.579197,122.2813,-15.113256,75.080322,-25.434439,-89.732063,-9.441679,3.0556107,-11.11873,-129.4075,-25.472025,-89.210373,-16.264612,85.853722,-10.952171,-120.34597,-5.5012298,19.491991,-9.4223928,3.360611,-10.912596,-120.25705,-16.265989,-11.167432,-13.618273,-32.663929,-11.077493,-129.58531,-5.4399943,19.103815,-13.608451,-33.102997,-23.802938,24.446371
3304195685,-14.343035,102.90671,-12.312494,60.211998,-24.825304,-106.4989,-8.704464,-13.379028,-12.254461,-152.84785,-24.840618,-106.27095,-12.675518,80.304413,-12.526622,-143.24684,-5.183732,-2.8005512,-8.6736851,-13.207945,-12.483452,-143.25441,-24.835659,-52.942371,-14.057441,-71.121727,-12.241917,-153.12907,-5.172575,-3.3529081,-14.082674,-71.558655,-26.875309,81.483871
3317682198,-13.674051,84.125908,-12.944175,47.36441,-21.519041,-121.79954,-7.652729,-38.01812,-12.77598,-170.24562,-21.531038,-121.54079,-12.315886,83.752052,-13.154831,-156.04887,-4.9214635,-27.847946,-7.6146488,-37.892712,-13.1352,-156.22987,-33.195911,151.55368,-15.255035,-102.92029,-12.801816,-170.43547,-4.9504142,-28.401228,-15.327964,-103.33205,-23.296337,103.77577
3331168711,-15.009068,58.528275,-15.887776,49.069866,-19.13245,-152.37364,-7.4997883,-65.151192,-12.433933,168.28418,-19.105717,-152.20291,-12.825612,91.760468,-12.335484,-175.38171,-5.0780821,-52.807026,-7.4577079,-65.189247,-12.321515,-175.64302,-31.563271,16.691067,-16.477005,-124.19366,-12.479964,168.06079,-5.1393733,-53.166241,-16.559578,-124.30891,-26.169226,99.295471
3344655224,-15.854465,18.090029,-17.833225,40.662777,-18.866159,-176.43193,-7.5586281,-89.600418,-12.554662,144.0372,-18.817472,-176.28378,-14.351886,83.164978,-12.158333,159.45238,-5.2484493,-75.263733,-7.5236568,-89.718262,-12.163943,159.17409,-18.768288,-65.524467,-15.435019,-140.46822,-12.620628,144.0352,-5.3474126,-75.270416,-15.522176,-140.29648,-40.23806,-94.646713
3358141737,-13.868666,-18.791075,-20.883526,7.6700592,-17.403698,162.72406,-7.6773448,-114.52089,-12.730555,121.57114,-17.384256,162.68956,-16.241314,58.097084,-12.254807,136.86386,-5.0900922,-98.025177,-7.6797624,-114.72592,-12.28208,136.74678,-14.98071,-92.84816,-13.948784,-165.09331,-12.783134,121.85022,-5.1587996,-97.736694,-13.995752,-164.71236,-24.867592,-83.971184
